VisionErrorConditionType_EventId,134,Variable
VisionErrorConditionType_EventType,135,Variable
VisionErrorConditionType_SourceNode,136,Variable
VisionErrorConditionType_SourceName,137,Variable
VisionErrorConditionType_Time,138,Variable
VisionErrorConditionType_ReceiveTime,139,Variable
VisionErrorConditionType_LocalTime,140,Variable
VisionErrorConditionType_Message,141,Variable
VisionErrorConditionType_Severity,142,Variable
VisionErrorConditionType_ConditionClassId,143,Variable
VisionErrorConditionType_ConditionClassName,144,Variable
VisionErrorConditionType_ConditionClassModifier,145,Variable
VisionErrorConditionType_ConditionClassModifierName,146,Variable
VisionErrorConditionType_ConditionName,147,Variable
VisionErrorConditionType_BranchId,148,Variable
VisionErrorConditionType_Retain,149,Variable
VisionErrorConditionType_EnabledState,150,Variable
VisionErrorConditionType_EnabledState_Id,151,Variable
VisionErrorConditionType_EnabledState_Name,152,Variable
VisionErrorConditionType_EnabledState_Number,153,Variable
VisionErrorConditionType_EnabledState_EffectiveDisplayName,154,Variable
VisionErrorConditionType_EnabledState_TransitionTime,155,Variable
VisionErrorConditionType_EnabledState_EffectiveTransitionTime,156,Variable
VisionErrorConditionType_EnabledState_TrueState,157,Variable
VisionErrorConditionType_EnabledState_FalseState,158,Variable
VisionErrorConditionType_Quality,159,Variable
VisionErrorConditionType_Quality_SourceTimestamp,160,Variable
VisionErrorConditionType_LastSeverity,161,Variable
VisionErrorConditionType_LastSeverity_SourceTimestamp,162,Variable
VisionErrorConditionType_Comment,163,Variable
VisionErrorConditionType_Comment_SourceTimestamp,164,Variable
VisionErrorConditionType_ClientUserId,165,Variable
VisionErrorConditionType_Disable,166,Method
VisionErrorConditionType_Enable,167,Method
VisionErrorConditionType_AddComment,168,Method
VisionErrorConditionType_AddComment_InputArguments,169,Variable
VisionErrorConditionType_ConditionRefresh,170,Method
VisionErrorConditionType_ConditionRefresh_InputArguments,171,Variable
VisionErrorConditionType_ConditionRefresh2,172,Method
VisionErrorConditionType_ConditionRefresh2_InputArguments,173,Variable
VisionErrorConditionType_AckedState,174,Variable
VisionErrorConditionType_AckedState_Id,175,Variable
VisionErrorConditionType_AckedState_Name,176,Variable
VisionErrorConditionType_AckedState_Number,177,Variable
VisionErrorConditionType_AckedState_EffectiveDisplayName,178,Variable
VisionErrorConditionType_AckedState_TransitionTime,179,Variable
VisionErrorConditionType_AckedState_EffectiveTransitionTime,180,Variable
VisionErrorConditionType_AckedState_TrueState,181,Variable
