OPENSCSPoolManagerObjectType_SNRequestAllocated_OutputArguments,83,Variable
OPENSCSPoolManagerObjectType_SNRequestUnallocated,84,Method
OPENSCSPoolManagerObjectType_SNRequestUnallocated_InputArguments,85,Variable
OPENSCSPoolManagerObjectType_SNRequestUnallocated_OutputArguments,86,Variable
OPENSCSPoolManagerObjectType_SNRequestUnassigned,87,Method
OPENSCSPoolManagerObjectType_SNRequestUnassigned_InputArguments,88,Variable
OPENSCSPoolManagerObjectType_SNRequestUnassigned_OutputArguments,89,Variable
OPENSCSPoolManagerObjectType_SNReturnAllocated,90,Method
OPENSCSPoolManagerObjectType_SNReturnAllocated_InputArguments,91,Variable
OPENSCSPoolManagerObjectType_SNReturnAllocated_OutputArguments,92,Variable
OPENSCSPoolManagerObjectType_SNReturnUnallocated,93,Method
OPENSCSPoolManagerObjectType_SNReturnUnallocated_InputArguments,94,Variable
OPENSCSPoolManagerObjectType_SNReturnUnallocated_OutputArguments,95,Variable
OPENSCSPoolManagerObjectType_SNtoAllocated,96,Method
OPENSCSPoolManagerObjectType_SNtoAllocated_InputArguments,97,Variable
OPENSCSPoolManagerObjectType_SNtoAllocated_OutputArguments,98,Variable
OPENSCSPoolManagerObjectType_SNtoEncoded,99,Method
OPENSCSPoolManagerObjectType_SNtoEncoded_InputArguments,100,Variable
OPENSCSPoolManagerObjectType_SNtoEncoded_OutputArguments,101,Variable
OPENSCSPoolManagerObjectType_SNtoUnallocated,102,Method
OPENSCSPoolManagerObjectType_SNtoUnallocated_InputArguments,103,Variable
OPENSCSPoolManagerObjectType_SNtoUnallocated_OutputArguments,104,Variable
OPENSCSSIDClassObjectType,105,ObjectType
OPENSCSSIDClassObjectType_AllowedCharacterSet,106,Variable
OPENSCSSIDClassObjectType_IntendedUse,107,Variable
OPENSCSSIDClassObjectType_SIDClassDescription,108,Variable
OPENSCSSIDClassObjectType_SIDClassID,109,Variable
OPENSCSSIDClassObjectType_SIDClassOwner,110,Variable
OPENSCSSIDClassObjectType_SIDClassProperty,111,Variable
OPENSCSSIDClassObjectType_SyntaxSpecification,112,Variable
OPENSCSAggregationDataType_Encoding_DefaultXml,113,Object
OPENSCSCollectionDataType_Encoding_DefaultXml,114,Object
OPENSCSLabelCollectionDataType_Encoding_DefaultXml,115,Object
OPENSCSSNCollectionDataType_Encoding_DefaultXml,116,Object
OPENSCSEventStreamArgumentDataType_Encoding_DefaultXml,117,Object
OPENSCSKeyValueDataType_Encoding_DefaultXml,118,Object
OPENSCSLabelDataType_Encoding_DefaultXml,119,Object
OPENSCSLabelPropertyDataType_Encoding_DefaultXml,120,Object
OPENSCSSIDClassPropertyDataType_Encoding_DefaultXml,121,Object
Name2_XmlSchema,122,Variable
Name2_XmlSchema_DataTypeVersion,123,Variable
Name2_XmlSchema_NamespaceUri,124,Variable
Name2_XmlSchema_OPENSCSAggregationDataType,125,Variable
Name2_XmlSchema_OPENSCSAggregationDataType_DataTypeVersion,126,Variable
Name2_XmlSchema_OPENSCSAggregationDataType_DictionaryFragment,127,Variable
Name2_XmlSchema_OPENSCSCollectionDataType,128,Variable
Name2_XmlSchema_OPENSCSCollectionDataType_DataTypeVersion,129,Variable
Name2_XmlSchema_OPENSCSCollectionDataType_DictionaryFragment,130,Variable
Name2_XmlSchema_OPENSCSLabelCollectionDataType,131,Variable
Name2_XmlSchema_OPENSCSLabelCollectionDataType_DataTypeVersion,132,Variable
Name2_XmlSchema_OPENSCSLabelCollectionDataType_DictionaryFragment,133,Variable
Name2_XmlSchema_OPENSCSSNCollectionDataType,134,Variable
Name2_XmlSchema_OPENSCSSNCollectionDataType_DataTypeVersion,135,Variable
Name2_XmlSchema_OPENSCSSNCollectionDataType_DictionaryFragment,136,Variable
Name2_XmlSchema_OPENSCSEventStreamArgumentDataType,137,Variable
Name2_XmlSchema_OPENSCSEventStreamArgumentDataType_DataTypeVersion,138,Variable
Name2_XmlSchema_OPENSCSEventStreamArgumentDataType_DictionaryFragment,139,Variable
Name2_XmlSchema_OPENSCSKeyValueDataType,140,Variable
